TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-11-17-24-146000,"[-0.043294429779052734, 1.1442097425460815, 0.17500877380371094]","[6.895073413848877, 15.676238059997559, 18.440710067749023]","[0.11031603813171387, 0.8187884092330933, 0.3968648910522461]","[-1.9574366807937622, -0.249693363904953, -6.66650915145874]","[-0.018851757049560547, 0.6033672094345093, 0.20251965522766113]","[-61.9526481628418, -6.120659828186035, -84.01593017578125]"
2019-11-11-11-17-24-225000,"[-0.04379916191101074, 1.1441476345062256, 0.17507386207580566]","[6.8098626136779785, 15.838610649108887, 18.4038143157959]","[0.11175155639648438, 0.8194073438644409, 0.3974785804748535]","[-0.6988834738731384, -0.9357789754867554, -5.995301723480225]","[-0.018888235092163086, 0.6028908491134644, 0.2025146484375]","[-61.94744873046875, -6.0921311378479, -84.03437042236328]"
2019-11-11-11-17-24-726000,"[-0.043612003326416016, 1.1449609994888306, 0.17471933364868164]","[6.615175724029541, 15.50359058380127, 18.2325496673584]","[0.11244750022888184, 0.8242238759994507, 0.39597368240356445]","[-0.3169134259223938, -0.22863154113292694, -7.083231449127197]","[-0.01685619354248047, 0.6024134159088135, 0.20136213302612305]","[-61.92591094970703, -6.061627388000488, -84.02826690673828]"
2019-11-11-11-17-25-226000,"[-0.04506349563598633, 1.144995093345642, 0.17333698272705078]","[6.419737339019775, 15.388837814331055, 18.50514030456543]","[0.11204004287719727, 0.8424816131591797, 0.39044904708862305]","[0.2006891667842865, -5.685251235961914, -7.251632213592529]","[-0.01956319808959961, 0.6035671234130859, 0.20290303230285645]","[-62.08297348022461, -6.14225959777832, -83.86717987060547]"
2019-11-11-11-17-25-726000,"[-0.04566454887390137, 1.1451921463012695, 0.17452049255371094]","[6.71258544921875, 15.239004135131836, 18.858030319213867]","[0.1131291389465332, 0.8311867713928223, 0.39496827125549316]","[0.7383754253387451, -3.6292028427124023, -7.009710788726807]","[-0.021647930145263672, 0.6045613288879395, 0.20475006103515625]","[-62.07598114013672, -6.17335319519043, -83.7724838256836]"
2019-11-11-11-17-26-227000,"[-0.04653811454772949, 1.1443480253219604, 0.1737217903137207]","[6.527669906616211, 15.711407661437988, 19.200641632080078]","[0.11126446723937988, 0.8131824731826782, 0.3981194496154785]","[-0.07926342636346817, 1.2356688976287842, -6.042277812957764]","[-0.0203554630279541, 0.6039433479309082, 0.2029893398284912]","[-62.10354232788086, -6.173284530639648, -83.76276397705078]"
2019-11-11-11-17-26-392000,"[-0.04725170135498047, 1.1437698602676392, 0.17522525787353516]","[6.514901638031006, 16.00704574584961, 19.222434997558594]","[0.11281037330627441, 0.8115694522857666, 0.3999359607696533]","[0.7703556418418884, 1.5022978782653809, -6.34192419052124]","[-0.020586013793945312, 0.603888988494873, 0.2044997215270996]","[-62.0506706237793, -6.128226280212402, -83.88719177246094]"
2019-11-11-11-17-26-728000,"[-0.04594922065734863, 1.1439356803894043, 0.17580819129943848]","[6.560719013214111, 15.885696411132812, 18.94188117980957]","[0.11337828636169434, 0.8144947290420532, 0.40526413917541504]","[1.6106328964233398, 0.25373876094818115, -6.745368003845215]","[-0.02168416976928711, 0.6048275232315063, 0.20631170272827148]","[-61.85948944091797, -6.073709011077881, -84.18241882324219]"
2019-11-11-11-17-27-117000,"[-0.04647254943847656, 1.1438316106796265, 0.17609930038452148]","[6.444108009338379, 15.827966690063477, 18.968332290649414]","[0.11422133445739746, 0.8151693344116211, 0.40019965171813965]","[1.124708652496338, -0.6486404538154602, -6.59888219833374]","[-0.023422956466674805, 0.6058074235916138, 0.2071537971496582]","[-61.8494758605957, -6.121561527252197, -84.09870910644531]"
2019-11-11-11-17-27-228000,"[-0.04613518714904785, 1.1437363624572754, 0.1754593849182129]","[6.645305156707764, 15.837326049804688, 18.968599319458008]","[0.11617779731750488, 0.8146600723266602, 0.3987092971801758]","[1.2059640884399414, -0.4642826020717621, -6.842370510101318]","[-0.02386188507080078, 0.6056573390960693, 0.20725417137145996]","[-61.8383903503418, -6.092137336730957, -84.08826446533203]"
2019-11-11-11-17-27-634000,"[-0.04566764831542969, 1.143976092338562, 0.17577290534973145]","[6.61361026763916, 15.87140941619873, 19.005735397338867]","[0.12021327018737793, 0.8124196529388428, 0.39786624908447266]","[1.7793182134628296, 0.8474382162094116, -7.3130998611450195]","[-0.022855043411254883, 0.6051825284957886, 0.20575785636901855]","[-62.00118637084961, -6.176666259765625, -83.81106567382812]"
2019-11-11-11-17-27-729000,"[-0.045224666595458984, 1.1440232992172241, 0.17596673965454102]","[6.658627510070801, 15.808307647705078, 19.03472900390625]","[0.1208033561706543, 0.8118422031402588, 0.39801740646362305]","[1.9151126146316528, 1.0785272121429443, -7.473483562469482]","[-0.02285623550415039, 0.6052215099334717, 0.20535612106323242]","[-62.04316329956055, -6.208859920501709, -83.75765991210938]"
2019-11-11-11-17-28-092000,"[-0.04455208778381348, 1.1442314386367798, 0.17553305625915527]","[6.677042484283447, 15.750109672546387, 18.993371963500977]","[0.1252899169921875, 0.8126474618911743, 0.3981180191040039]","[3.2434492111206055, 1.0306601524353027, -7.386847019195557]","[-0.02223348617553711, 0.6052956581115723, 0.20463037490844727]","[-62.090728759765625, -6.28381872177124, -83.700439453125]"
2019-11-11-11-17-28-229000,"[-0.04462718963623047, 1.143788456916809, 0.17478132247924805]","[6.599997043609619, 15.814324378967285, 19.013540267944336]","[0.12610721588134766, 0.8124300241470337, 0.39836907386779785]","[3.6276566982269287, 0.8042463064193726, -6.929966926574707]","[-0.023030519485473633, 0.6053566932678223, 0.2052445411682129]","[-62.10685348510742, -6.277038097381592, -83.6880111694336]"
2019-11-11-11-17-28-730000,"[-0.04469156265258789, 1.1442469358444214, 0.17482328414916992]","[6.562472343444824, 15.705904960632324, 18.709901809692383]","[0.13022708892822266, 0.815028190612793, 0.3990755081176758]","[4.718893051147461, 0.2536638379096985, -6.934985160827637]","[-0.023754596710205078, 0.6056586503982544, 0.20635294914245605]","[-61.96598434448242, -6.22731876373291, -83.93201446533203]"
2019-11-11-11-17-29-232000,"[-0.044072866439819336, 1.1437573432922363, 0.17450618743896484]","[6.555567741394043, 15.79340648651123, 18.64966583251953]","[0.12332415580749512, 0.8175101280212402, 0.3974032402038574]","[2.667229652404785, 0.09913767874240875, -5.994874477386475]","[-0.019305944442749023, 0.6028405427932739, 0.2024691104888916]","[-61.89116668701172, -6.187282562255859, -84.06978607177734]"
2019-11-11-11-17-29-732000,"[-0.04499101638793945, 1.1440855264663696, 0.1741645336151123]","[6.546963691711426, 15.823737144470215, 18.873294830322266]","[0.12197279930114746, 0.8203561305999756, 0.3954751491546631]","[2.251213312149048, -0.37734174728393555, -5.820789813995361]","[-0.02021312713623047, 0.6037625074386597, 0.20303082466125488]","[-61.990238189697266, -6.294631481170654, -83.91085052490234]"
2019-11-11-11-17-29-765000,"[-0.045120954513549805, 1.144051432609558, 0.1743006706237793]","[6.5460615158081055, 15.798568725585938, 18.87128448486328]","[0.12192296981811523, 0.8200644254684448, 0.3957233428955078]","[2.224350690841675, -0.2685743570327759, -5.778713703155518]","[-0.020495891571044922, 0.6038995981216431, 0.20331764221191406]","[-62.00221252441406, -6.298834800720215, -83.85043334960938]"
2019-11-11-11-17-30-233000,"[-0.04571247100830078, 1.1446623802185059, 0.17337536811828613]","[6.409700870513916, 15.622647285461426, 18.830331802368164]","[0.12183475494384766, 0.820013165473938, 0.39336252212524414]","[2.186385154724121, -0.482272207736969, -5.568488121032715]","[-0.02578568458557129, 0.6069426536560059, 0.20716285705566406]","[-61.998374938964844, -6.335721015930176, -83.65455627441406]"
2019-11-11-11-17-30-681000,"[-0.045712947845458984, 1.1443613767623901, 0.17446208000183105]","[6.555730819702148, 15.830972671508789, 19.03848648071289]","[0.12278556823730469, 0.8217532634735107, 0.3947575092315674]","[2.5326695442199707, -0.882916271686554, -5.720737934112549]","[-0.026102781295776367, 0.6073997020721436, 0.2084197998046875]","[-61.89308547973633, -6.339367866516113, -83.71224212646484]"
2019-11-11-11-17-30-733000,"[-0.04572725296020508, 1.144293189048767, 0.17456793785095215]","[6.51867151260376, 15.845726013183594, 19.002958297729492]","[0.12305307388305664, 0.8220210075378418, 0.39653730392456055]","[2.612265110015869, -0.8597307801246643, -6.115233898162842]","[-0.026255369186401367, 0.6072177886962891, 0.20849370956420898]","[-61.876338958740234, -6.301896572113037, -83.73405456542969]"
2019-11-11-11-17-31-197000,"[-0.04545283317565918, 1.14406418800354, 0.17473316192626953]","[6.596654415130615, 15.889721870422363, 18.83078956604004]","[0.12208986282348633, 0.8196773529052734, 0.395249605178833]","[2.171090602874756, 0.19169087707996368, -6.244641304016113]","[-0.02504420280456543, 0.606418251991272, 0.2074904441833496]","[-61.645389556884766, -6.2129621505737305, -84.0218734741211]"
2019-11-11-11-17-31-234000,"[-0.04519057273864746, 1.1439098119735718, 0.17457032203674316]","[6.6393513679504395, 15.94808292388916, 18.843780517578125]","[0.12204504013061523, 0.8193032741546631, 0.3951880931854248]","[2.1993608474731445, 0.2859552502632141, -6.316917419433594]","[-0.02475261688232422, 0.6064355373382568, 0.2076122760772705]","[-61.6182746887207, -6.224686145782471, -84.09817504882812]"
2019-11-11-11-17-31-735000,"[-0.04397225379943848, 1.1437294483184814, 0.17464184761047363]","[6.694563388824463, 16.0400333404541, 18.716596603393555]","[0.12189364433288574, 0.8173331022262573, 0.39558982849121094]","[2.2851805686950684, 0.45272281765937805, -6.4410576820373535]","[-0.022887229919433594, 0.6052809953689575, 0.20624780654907227]","[-61.60014343261719, -6.260185718536377, -84.10449981689453]"
2019-11-11-11-17-31-766000,"[-0.04423880577087402, 1.14375638961792, 0.17501330375671387]","[6.684611797332764, 16.037193298339844, 18.701190948486328]","[0.12147665023803711, 0.8171001672744751, 0.3958888053894043]","[2.318986177444458, 0.5598381161689758, -6.666514873504639]","[-0.02265310287475586, 0.6050316095352173, 0.20629405975341797]","[-61.60429763793945, -6.28076696395874, -84.08207702636719]"
2019-11-11-11-17-32-236000,"[-0.046149253845214844, 1.1441630125045776, 0.17330551147460938]","[6.439851760864258, 15.871000289916992, 18.99087142944336]","[0.11969685554504395, 0.8147531747817993, 0.39462757110595703]","[1.9949990510940552, 0.6582664847373962, -5.676620006561279]","[-0.02495431900024414, 0.6064692735671997, 0.20684289932250977]","[-61.664955139160156, -6.349178314208984, -83.86225891113281]"
2019-11-11-11-17-32-738000,"[-0.046508073806762695, 1.1441417932510376, 0.1742238998413086]","[6.297938823699951, 15.91859245300293, 19.043132781982422]","[0.11993980407714844, 0.8127676248550415, 0.3965156078338623]","[1.9383188486099243, 1.7936365604400635, -6.547553062438965]","[-0.026070356369018555, 0.6071017980575562, 0.2079145908355713]","[-61.63383865356445, -6.341001510620117, -83.81312561035156]"
2019-11-11-11-17-33-239000,"[-0.045976877212524414, 1.143136978149414, 0.17462396621704102]","[6.3195624351501465, 16.34306526184082, 19.059324264526367]","[0.11187171936035156, 0.7966328859329224, 0.39874768257141113]","[-0.05172130838036537, 6.060287952423096, -5.071460723876953]","[-0.0289762020111084, 0.6082417964935303, 0.21033859252929688]","[-61.54510498046875, -6.29104471206665, -83.95795440673828]"
2019-11-11-11-17-33-698000,"[-0.04449868202209473, 1.143163800239563, 0.17435121536254883]","[6.524867057800293, 16.205827713012695, 18.8760929107666]","[0.11841511726379395, 0.8190751075744629, 0.39600634574890137]","[2.3167953491210938, -0.4857870936393738, -5.625619888305664]","[-0.021156787872314453, 0.6038984060287476, 0.20383238792419434]","[-61.5505485534668, -6.28009033203125, -84.11909484863281]"
2019-11-11-11-17-33-740000,"[-0.04420804977416992, 1.1431071758270264, 0.17447352409362793]","[6.541585922241211, 16.229122161865234, 18.896116256713867]","[0.1185603141784668, 0.819158673286438, 0.3962249755859375]","[2.269212245941162, -0.6009397506713867, -5.269546031951904]","[-0.020304441452026367, 0.6036337614059448, 0.20356416702270508]","[-61.561466217041016, -6.301261901855469, -84.11466217041016]"
2019-11-11-11-17-34-240000,"[-0.045102834701538086, 1.1432609558105469, 0.17287611961364746]","[6.389805316925049, 16.087026596069336, 18.98567008972168]","[0.11907362937927246, 0.8216034173965454, 0.39360570907592773]","[2.3650362491607666, -1.605397343635559, -5.1489362716674805]","[-0.022298336029052734, 0.6047145128250122, 0.203965425491333]","[-61.696346282958984, -6.359212398529053, -83.95036315917969]"
2019-11-11-11-17-34-741000,"[-0.04478931427001953, 1.142754316329956, 0.1734917163848877]","[6.429576396942139, 16.251220703125, 19.186975479125977]","[0.11520600318908691, 0.808573842048645, 0.40230369567871094]","[1.2553211450576782, 2.1635427474975586, -5.323033332824707]","[-0.03083658218383789, 0.6094460487365723, 0.21187806129455566]","[-61.71782684326172, -6.3801469802856445, -83.77140808105469]"
2019-11-11-11-17-34-813000,"[-0.044940948486328125, 1.1428953409194946, 0.1734628677368164]","[6.269047260284424, 16.180652618408203, 19.161460876464844]","[0.1149904727935791, 0.8070653676986694, 0.39996790885925293]","[1.2371670007705688, 2.3830947875976562, -6.138634204864502]","[-0.030433177947998047, 0.6095607280731201, 0.21160197257995605]","[-61.71923828125, -6.410849571228027, -83.7441177368164]"
2019-11-11-11-17-35-241000,"[-0.045795440673828125, 1.1430199146270752, 0.17444133758544922]","[6.256628513336182, 16.094818115234375, 19.2632999420166]","[0.11642742156982422, 0.808036208152771, 0.39690518379211426]","[1.3559792041778564, 0.968867301940918, -5.521740436553955]","[-0.027723312377929688, 0.6078312397003174, 0.2088456153869629]","[-61.787261962890625, -6.423675537109375, -83.6780014038086]"
2019-11-11-11-17-35-595000,"[-0.04568171501159668, 1.142876148223877, 0.17365026473999023]","[6.161356449127197, 16.27667999267578, 19.106792449951172]","[0.11434674263000488, 0.7994519472122192, 0.4000856876373291]","[0.8256048560142517, 2.791496515274048, -5.866232395172119]","[-0.02368950843811035, 0.6054140329360962, 0.20526552200317383]","[-61.748050689697266, -6.381807327270508, -83.83564758300781]"
2019-11-11-11-17-35-741000,"[-0.04594898223876953, 1.1432750225067139, 0.17505645751953125]","[6.198551177978516, 16.149696350097656, 19.022207260131836]","[0.11492228507995605, 0.797148585319519, 0.40081071853637695]","[1.2382632493972778, 2.637641191482544, -6.141580581665039]","[-0.0212862491607666, 0.6039419174194336, 0.2043294906616211]","[-61.694053649902344, -6.290032863616943, -84.10550689697266]"
2019-11-11-11-17-35-998000,"[-0.04606318473815918, 1.1432920694351196, 0.17544317245483398]","[6.003006458282471, 16.185590744018555, 19.109149932861328]","[0.11576199531555176, 0.7974878549575806, 0.3984370231628418]","[1.0086537599563599, 2.8399276733398438, -6.223465442657471]","[-0.02196979522705078, 0.6047878265380859, 0.20569944381713867]","[-61.586795806884766, -6.273679733276367, -84.32272338867188]"
2019-11-11-11-17-36-242000,"[-0.04535341262817383, 1.1427292823791504, 0.17444705963134766]","[6.115858554840088, 16.208940505981445, 19.072935104370117]","[0.11690306663513184, 0.7969160079956055, 0.39392757415771484]","[0.6074095964431763, 3.4084150791168213, -6.327202320098877]","[-0.02310967445373535, 0.6049655675888062, 0.2054123878479004]","[-61.629634857177734, -6.314254283905029, -84.26638793945312]"
2019-11-11-11-17-36-514000,"[-0.045488595962524414, 1.1428388357162476, 0.17454791069030762]","[6.154702663421631, 16.230520248413086, 19.12282943725586]","[0.11736226081848145, 0.7969753742218018, 0.39530420303344727]","[0.5059808492660522, 4.32146692276001, -6.3535475730896]","[-0.025004863739013672, 0.606053352355957, 0.20707988739013672]","[-61.65885925292969, -6.382261276245117, -84.15695190429688]"
2019-11-11-11-17-36-742000,"[-0.04623126983642578, 1.142919898033142, 0.17500638961791992]","[6.112316608428955, 16.246885299682617, 19.22658920288086]","[0.11612105369567871, 0.7976751327514648, 0.3956489562988281]","[0.39556801319122314, 4.661907196044922, -6.0024333000183105]","[-0.02832484245300293, 0.6077808141708374, 0.21042299270629883]","[-61.66933059692383, -6.407346725463867, -84.04110717773438]"
2019-11-11-11-17-37-239000,"[-0.053350210189819336, 1.1744383573532104, 0.16437697410583496]","[2.001237154006958, 0.3002973794937134, 16.31947135925293]","[0.11591744422912598, 0.802196741104126, 0.3977532386779785]","[1.7100293636322021, 3.998588800430298, -6.327755928039551]","[-0.0236051082611084, 0.6052261590957642, 0.2053818702697754]","[-61.74597930908203, -6.4919657707214355, -83.97586822509766]"
