TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-15-02-50-963000,"[0.12175750732421875, 1.0101114511489868, 0.4947786331176758]","[92.57182312011719, 24.412851333618164, 36.83146667480469]","[0.08491897583007812, 0.5337319374084473, 0.6541848182678223]","[52.03782272338867, -28.431686401367188, 6.698470592498779]","[0.25000596046447754, 0.5985486507415771, 0.1795353889465332]","[42.73670959472656, 11.45612907409668, -5.823935508728027]"
2019-11-11-15-02-51-463000,"[0.0947866439819336, 1.059832215309143, 0.3408026695251465]","[88.87744903564453, 23.755367279052734, 19.701589584350586]","[0.1337118148803711, 0.6782578229904175, 0.4976687431335449]","[48.46768569946289, -30.34183120727539, 92.09844207763672]","[0.23809528350830078, 0.6598750352859497, 0.39101433753967285]","[42.0181770324707, -8.635580062866211, -0.13930420577526093]"
2019-11-11-15-02-51-963000,"[0.1363840103149414, 1.0498101711273193, 0.269747257232666]","[83.02033233642578, 28.822450637817383, 11.052324295043945]","[0.13805890083312988, 0.6967047452926636, 0.4888460636138916]","[51.325523376464844, -29.746097564697266, 93.70501708984375]","[0.14357900619506836, 0.6437078714370728, 0.46478939056396484]","[45.34654998779297, -10.49996280670166, 28.931001663208008]"
2019-11-11-15-02-52-464000,"[0.3531973361968994, 0.9107340574264526, 0.2841968536376953]","[79.04524230957031, 39.088584899902344, 5.93820333480835]","[-0.015936613082885742, 0.6273547410964966, 0.5235641002655029]","[44.12537384033203, -8.505265235900879, 75.25306701660156]","[-0.032540082931518555, 0.5713562965393066, 0.4998476505279541]","[29.777172088623047, 11.15360164642334, 9.405014991760254]"
2019-11-11-15-02-52-965000,"[0.41890645027160645, 0.7599790096282959, 0.40967583656311035]","[72.92776489257812, 51.50786590576172, 1.8311094045639038]","[-0.037975311279296875, 0.5874903202056885, 0.5146794319152832]","[49.49356460571289, 0.027548575773835182, 80.63670349121094]","[-0.06117963790893555, 0.5414292812347412, 0.48238205909729004]","[39.26609420776367, 19.719446182250977, 9.34432315826416]"
2019-11-11-15-02-53-465000,"[0.3723788261413574, 0.8439022302627563, 0.4758281707763672]","[58.243465423583984, 32.97833251953125, -3.633228063583374]","[-0.04775547981262207, 0.5868648290634155, 0.5232207775115967]","[46.69843292236328, -6.029260635375977, 100.55664825439453]","[-0.05439424514770508, 0.5401172637939453, 0.48361849784851074]","[41.986412048339844, 18.382022857666016, 27.752296447753906]"
2019-11-11-15-02-53-966000,"[0.07607293128967285, 1.1364326477050781, 0.3231496810913086]","[18.913639068603516, -21.778627395629883, -1.0708513259887695]","[-0.10878896713256836, 0.6231503486633301, 0.5351018905639648]","[32.76616668701172, -25.24982261657715, 97.5677719116211]","[-0.08960795402526855, 0.5628573894500732, 0.5098459720611572]","[25.56711769104004, -0.34700340032577515, 24.860849380493164]"
2019-11-11-15-02-54-466000,"[-0.05699491500854492, 1.1691415309906006, 0.24405789375305176]","[-3.2607555389404297, -37.89743423461914, 12.298013687133789]","[-0.10374307632446289, 0.6193959712982178, 0.5930972099304199]","[15.867905616760254, -27.902647018432617, 90.13141632080078]","[-0.08473086357116699, 0.5632573366165161, 0.579242467880249]","[9.90228271484375, -6.871858596801758, 22.47089385986328]"
2019-11-11-15-02-54-969000,"[-0.05767416954040527, 1.1447973251342773, 0.2828798294067383]","[-4.858615875244141, -19.399250030517578, 7.819509029388428]","[-0.10598230361938477, 0.6023070812225342, 0.5922763347625732]","[18.406360626220703, -25.415807723999023, 90.21593475341797]","[-0.09092855453491211, 0.5444031953811646, 0.5781774520874023]","[9.76906681060791, -4.0781121253967285, 18.700468063354492]"
2019-11-11-15-02-55-471000,"[-0.009801626205444336, 1.0915782451629639, 0.27254438400268555]","[17.415319442749023, 14.105010986328125, 0.13365720212459564]","[-0.09874320030212402, 0.6020786762237549, 0.5894339084625244]","[20.80769920349121, -24.93391990661621, 86.56707000732422]","[-0.0869131088256836, 0.5437701940536499, 0.5757770538330078]","[11.346685409545898, -4.219120025634766, 16.40176010131836]"
2019-11-11-15-02-55-971000,"[-0.0036525726318359375, 1.0932995080947876, 0.25993871688842773]","[19.80914878845215, 13.619294166564941, 0.7218467593193054]","[-0.0976247787475586, 0.6023269891738892, 0.5860559940338135]","[21.146764755249023, -25.07832908630371, 85.86619567871094]","[-0.08704876899719238, 0.543238639831543, 0.5729782581329346]","[11.235442161560059, -4.53230619430542, 15.296666145324707]"
2019-11-11-15-02-56-472000,"[0.001569509506225586, 1.0863741636276245, 0.2690749168395996]","[20.53158950805664, 16.83640480041504, 0.9695533514022827]","[-0.09769773483276367, 0.6018372774124146, 0.5875699520111084]","[21.45646095275879, -24.700090408325195, 85.709716796875]","[-0.08695840835571289, 0.5425772666931152, 0.5738925933837891]","[11.20936393737793, -4.312811851501465, 14.34967041015625]"
2019-11-11-15-02-56-972000,"[0.006940126419067383, 1.086487889289856, 0.280442476272583]","[20.47570037841797, 16.68572425842285, 1.1669659614562988]","[-0.09592533111572266, 0.5998367071151733, 0.5874984264373779]","[21.74769401550293, -24.28575325012207, 85.70745086669922]","[-0.08591270446777344, 0.5410428047180176, 0.5736770629882812]","[11.521610260009766, -3.97225022315979, 13.984124183654785]"
2019-11-11-15-02-57-473000,"[0.021132230758666992, 1.079054832458496, 0.2975962162017822]","[23.34638786315918, 19.283706665039062, 1.2660692930221558]","[-0.09645986557006836, 0.5970886945724487, 0.5899717807769775]","[21.86495018005371, -23.453203201293945, 86.33475494384766]","[-0.0858914852142334, 0.5382330417633057, 0.5751509666442871]","[11.662378311157227, -3.151451587677002, 13.890839576721191]"
2019-11-11-15-02-57-974000,"[0.049713850021362305, 1.1029341220855713, 0.3397495746612549]","[20.06977081298828, 3.9898459911346436, -2.8528778553009033]","[-0.09961676597595215, 0.5949195623397827, 0.5881519317626953]","[21.964351654052734, -22.488767623901367, 87.7386703491211]","[-0.08849406242370605, 0.5368229150772095, 0.571354866027832]","[12.915821075439453, -1.7345812320709229, 15.265246391296387]"
2019-11-11-15-02-58-475000,"[0.18753838539123535, 1.0869189500808716, 0.39571261405944824]","[3.9551916122436523, -29.965087890625, -21.869022369384766]","[-0.08128881454467773, 0.5817707777023315, 0.5881776809692383]","[27.164661407470703, -14.886789321899414, 89.966796875]","[-0.07557129859924316, 0.5265568494796753, 0.5643892288208008]","[18.544832229614258, 7.599889278411865, 16.66897201538086]"
2019-11-11-15-02-58-976000,"[0.32483935356140137, 0.9785356521606445, 0.45748066902160645]","[15.383548736572266, -19.138782501220703, -39.009521484375]","[-0.05300331115722656, 0.5691590309143066, 0.596315860748291]","[32.558834075927734, -6.808655738830566, 87.66354370117188]","[-0.05217146873474121, 0.5138124227523804, 0.5630011558532715]","[21.8554744720459, 14.94657039642334, 11.66810131072998]"
2019-11-11-15-02-59-476000,"[0.2917134761810303, 1.0231165885925293, 0.42986226081848145]","[18.297189712524414, -22.397531509399414, -34.09149932861328]","[-0.06743383407592773, 0.5810443162918091, 0.6048369407653809]","[31.132522583007812, -9.813319206237793, 88.59124755859375]","[-0.054526567459106445, 0.5193338394165039, 0.5667436122894287]","[20.631479263305664, 11.711775779724121, 12.820352554321289]"
2019-11-11-15-02-59-976000,"[0.02118706703186035, 1.1619830131530762, 0.29939746856689453]","[-11.110816955566406, -37.53787612915039, 4.370633125305176]","[-0.07535123825073242, 0.6208268404006958, 0.5848522186279297]","[26.671310424804688, -22.152891159057617, 80.86148834228516]","[-0.055979013442993164, 0.5529956817626953, 0.5591461658477783]","[13.479016304016113, -2.2093122005462646, 11.686480522155762]"
2019-11-11-15-03-00-476000,"[-0.10775947570800781, 1.169561743736267, 0.2648906707763672]","[-24.46377944946289, -35.708412170410156, 16.157686233520508]","[-0.04829812049865723, 0.5876519680023193, 0.581683874130249]","[19.013248443603516, -25.21548080444336, 76.47872924804688]","[-0.03580331802368164, 0.4881068468093872, 0.5881056785583496]","[-8.389778137207031, 7.050668239593506, -47.43363952636719]"
2019-11-11-15-03-00-977000,"[-0.046404123306274414, 1.172852635383606, 0.28837084770202637]","[9.4838228225708, -40.1739501953125, -0.9236918687820435]","[-0.0355381965637207, 0.506766676902771, 0.5956752300262451]","[15.397765159606934, -8.113956451416016, 68.06582641601562]","[0.027272939682006836, 0.37840139865875244, 0.5817437171936035]","[18.286312103271484, 33.6727294921875, -45.98277282714844]"
2019-11-11-15-03-01-478000,"[0.014686107635498047, 1.1587344408035278, 0.2782466411590576]","[43.4935188293457, -32.407073974609375, -20.99436378479004]","[-0.009534597396850586, 0.5030882358551025, 0.5860872268676758]","[24.184049606323242, -9.397348403930664, 53.55892562866211]","[0.017708778381347656, 0.3550835847854614, 0.5768511295318604]","[17.991472244262695, 40.878440856933594, -49.804744720458984]"
2019-11-11-15-03-01-979000,"[-0.024548768997192383, 1.1685677766799927, 0.28847384452819824]","[23.80672836303711, -40.982688903808594, -11.430935859680176]","[-0.024707794189453125, 0.48119795322418213, 0.5949044227600098]","[19.40372085571289, -1.8139591217041016, 53.224849700927734]","[0.010175943374633789, 0.3501322269439697, 0.5733563899993896]","[18.23219108581543, 42.41812515258789, -46.538936614990234]"
2019-11-11-15-03-02-480000,"[-0.06269669532775879, 1.1661875247955322, 0.29982423782348633]","[-7.004755973815918, -41.763126373291016, 2.6217923164367676]","[-0.02445387840270996, 0.4606689214706421, 0.5955352783203125]","[19.96171760559082, 4.530605792999268, 46.199405670166016]","[0.00571751594543457, 0.33963918685913086, 0.5667250156402588]","[18.509624481201172, 43.72505569458008, -43.34480285644531]"
2019-11-11-15-03-02-981000,"[-0.060276031494140625, 1.1641699075698853, 0.30544066429138184]","[-5.0944952964782715, -41.07606506347656, 2.705662250518799]","[-0.024497509002685547, 0.45966827869415283, 0.592853307723999]","[19.45213508605957, 6.551140785217285, 42.814170837402344]","[6.222724914550781e-05, 0.337532639503479, 0.5626647472381592]","[17.265239715576172, 45.32501983642578, -45.234317779541016]"
2019-11-11-15-03-03-482000,"[-0.05825686454772949, 1.1632226705551147, 0.306276798248291]","[-4.312314987182617, -40.6402702331543, 2.4051403999328613]","[-0.02431201934814453, 0.45938587188720703, 0.5944488048553467]","[20.089126586914062, 6.813121318817139, 41.645755767822266]","[-0.0042951107025146484, 0.3375943899154663, 0.5650429725646973]","[18.663188934326172, 45.91878128051758, -43.26877212524414]"
2019-11-11-15-03-03-982000,"[-0.056020498275756836, 1.1636788845062256, 0.3036785125732422]","[-3.6987950801849365, -40.85165023803711, 2.191685438156128]","[-0.024135589599609375, 0.45831358432769775, 0.5941743850708008]","[19.39873504638672, 6.989891529083252, 40.918670654296875]","[-0.022533893585205078, 0.3522416353225708, 0.5795128345489502]","[17.21346664428711, 46.52786636352539, -44.76961898803711]"
2019-11-11-15-03-04-483000,"[-0.05583643913269043, 1.1640021800994873, 0.30439114570617676]","[-3.58955979347229, -41.0365104675293, 2.0357935428619385]","[-0.029291152954101562, 0.45668554306030273, 0.5940389633178711]","[18.499847412109375, 7.830770492553711, 39.906620025634766]","[-0.06801080703735352, 0.3747522830963135, 0.6075541973114014]","[13.23222827911377, 46.55385208129883, -42.73015594482422]"
2019-11-11-15-03-04-984000,"[-0.05325007438659668, 1.160960078239441, 0.31308603286743164]","[-3.0140955448150635, -39.76554870605469, 1.5164393186569214]","[-0.029008865356445312, 0.45568108558654785, 0.5937099456787109]","[18.07217788696289, 8.995948791503906, 39.33456802368164]","[-0.0834665298461914, 0.3839125633239746, 0.6184148788452148]","[13.577098846435547, 46.8489875793457, -42.74478530883789]"
2019-11-11-15-03-05-484000,"[-0.05357670783996582, 1.1609705686569214, 0.3134195804595947]","[-2.9268221855163574, -39.417057037353516, 1.7519350051879883]","[-0.025464773178100586, 0.45830345153808594, 0.5938606262207031]","[19.981937408447266, 7.259548664093018, 38.255149841308594]","[-0.08216667175292969, 0.38294386863708496, 0.6180016994476318]","[13.532049179077148, 47.07942199707031, -43.33391189575195]"
2019-11-11-15-03-05-985000,"[-0.0556645393371582, 1.160935878753662, 0.3118274211883545]","[-2.5464091300964355, -39.57577133178711, 2.5816304683685303]","[-0.024751901626586914, 0.45276331901550293, 0.5956251621246338]","[19.68560791015625, 8.22892951965332, 38.45637893676758]","[-0.05322885513305664, 0.363686203956604, 0.5971729755401611]","[16.148456573486328, 47.52073287963867, -40.87792205810547]"
2019-11-11-15-03-06-485000,"[-0.0529637336730957, 1.1607272624969482, 0.3142893314361572]","[-1.8939896821975708, -39.43181610107422, 2.268474817276001]","[-0.022680044174194336, 0.45581114292144775, 0.5960156917572021]","[20.505990982055664, 7.214794635772705, 37.240543365478516]","[-0.07444310188293457, 0.37894535064697266, 0.6158924102783203]","[15.745490074157715, 46.94734573364258, -41.475563049316406]"
2019-11-11-15-03-06-986000,"[-0.05440807342529297, 1.1607954502105713, 0.3116168975830078]","[-2.46567964553833, -39.05631637573242, 2.4409289360046387]","[-0.023743152618408203, 0.456632137298584, 0.5925166606903076]","[20.346582412719727, 6.868772029876709, 35.77512741088867]","[-0.08189034461975098, 0.38105642795562744, 0.6158421039581299]","[13.888102531433105, 47.079490661621094, -42.002479553222656]"
2019-11-11-15-03-07-487000,"[-0.0531613826751709, 1.1618103981018066, 0.3071756362915039]","[-1.9523884057998657, -39.738616943359375, 2.052454710006714]","[-0.022160768508911133, 0.4589660167694092, 0.5938105583190918]","[21.476253509521484, 6.331809043884277, 35.683650970458984]","[-0.08878064155578613, 0.3885561227798462, 0.6253893375396729]","[15.097044944763184, 46.81354904174805, -41.18206787109375]"
2019-11-11-15-03-07-988000,"[-0.05211353302001953, 1.1624460220336914, 0.30465269088745117]","[-1.6250120401382446, -39.96513748168945, 1.6776009798049927]","[-0.021172285079956055, 0.4596376419067383, 0.5921950340270996]","[21.56553840637207, 6.618597984313965, 34.29229736328125]","[-0.10418057441711426, 0.3983241319656372, 0.6364328861236572]","[13.903977394104004, 46.65220642089844, -41.918575286865234]"
2019-11-11-15-03-08-489000,"[-0.0524752140045166, 1.162428617477417, 0.3045234680175781]","[-1.588221788406372, -40.16212844848633, 1.7713371515274048]","[-0.022042274475097656, 0.4571502208709717, 0.5931389331817627]","[21.681415557861328, 6.737101078033447, 34.91300964355469]","[-0.1111915111541748, 0.4026302099227905, 0.6416702270507812]","[15.468140602111816, 46.83182907104492, -39.989418029785156]"
2019-11-11-15-03-08-989000,"[-0.051225900650024414, 1.161382794380188, 0.30793285369873047]","[-1.5443229675292969, -39.59678268432617, 1.6603914499282837]","[-0.020836830139160156, 0.4591832160949707, 0.5922183990478516]","[21.54202651977539, 7.0856146812438965, 33.54319381713867]","[-0.12027788162231445, 0.40933358669281006, 0.6492929458618164]","[14.855384826660156, 46.665061950683594, -40.83982849121094]"
2019-11-11-15-03-09-490000,"[-0.052359580993652344, 1.1614948511123657, 0.30812716484069824]","[-1.73773992061615, -39.47549819946289, 1.905915379524231]","[-0.022124052047729492, 0.4605311155319214, 0.5929040908813477]","[21.56741714477539, 6.633786201477051, 33.80216979980469]","[-0.12027788162231445, 0.40933358669281006, 0.6492929458618164]","[14.855384826660156, 46.665061950683594, -40.83982849121094]"
2019-11-11-15-03-09-991000,"[-0.052260398864746094, 1.160814881324768, 0.3076913356781006]","[-1.8167170286178589, -39.271400451660156, 1.8008966445922852]","[-0.021912097930908203, 0.4585009813308716, 0.5937144756317139]","[21.564842224121094, 6.7806396484375, 33.80842208862305]","[-0.12027788162231445, 0.40933358669281006, 0.6492929458618164]","[14.855384826660156, 46.665061950683594, -40.83982849121094]"
2019-11-11-15-03-10-491000,"[-0.05124855041503906, 1.1609904766082764, 0.3083622455596924]","[-1.4353218078613281, -39.433868408203125, 1.4757158756256104]","[-0.02063155174255371, 0.4573270082473755, 0.5923631191253662]","[21.788883209228516, 7.696746349334717, 33.066001892089844]","[-0.12027788162231445, 0.40933358669281006, 0.6492929458618164]","[14.855384826660156, 46.665061950683594, -40.83982849121094]"
2019-11-11-15-03-10-992000,"[-0.05278921127319336, 1.1596981287002563, 0.3139045238494873]","[-2.330434560775757, -38.709468841552734, 1.5569816827774048]","[-0.021672725677490234, 0.4587517976760864, 0.5942518711090088]","[21.74152946472168, 6.873669624328613, 33.603328704833984]","[-0.12027788162231445, 0.40933358669281006, 0.6492929458618164]","[14.855384826660156, 46.665061950683594, -40.83982849121094]"
